id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,threat.status,notes,original.search,life.form,habitat,vegetation.type,domain,corrected.name
11702,Habenaria repens Nutt.,NA,Orchidaceae,species,accepted,Habenaria repens,NA,replaced synonym,Habenaria taubertiana,Erva,Terrícola,Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Vegetação Aquática,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria repens
11670,Habenaria heleogena Schltr.,NA,Orchidaceae,species,accepted,Habenaria heleogena,NA,replaced synonym,Habenaria trapezoidea,Erva,Terrícola,Campo Limpo,Cerrado|Mata Atlântica,Habenaria heleogena
11713,Habenaria trifida Kunth,NA,Orchidaceae,species,accepted,Habenaria trifida,LC,,Habenaria trifida,Erva,Terrícola,Área Antrópica|Campo de Várzea|Campo Limpo|Cerrado (lato sensu)|Savana Amazônica|Vegetação Sobre Afloramentos Rochosos,Amazônia|Caatinga|Cerrado|Mata Atlântica,Habenaria trifida
31892,Habenaria coxipoensis Hoehne,NA,Orchidaceae,species,accepted,Habenaria coxipoensis,NA,replaced synonym,Habenaria trimeropetala,Erva,Terrícola,Campo Limpo|Campo rupestre|Cerrado (lato sensu),Cerrado|Mata Atlântica,Habenaria coxipoensis
11714,Habenaria ulei Cogn.,NA,Orchidaceae,species,accepted,Habenaria ulei,NA,replaced synonym,Habenaria ulaei,Erva,Terrícola,Campo de Altitude,Mata Atlântica,Habenaria ulei
37690,Habenaria uliginosa Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria uliginosa,NA,,Habenaria uliginosa,Erva,Terrícola,Campo de Altitude,Mata Atlântica,Habenaria uliginosa
11715,Habenaria umbraticola Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria umbraticola,LC,,Habenaria umbraticola,Erva,Terrícola,Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,Mata Atlântica,Habenaria umbraticola
NA,NA,NA,NA,NA,NA,NA,NA,not found,Habenaria undesignated,NA,NA,NA,NA,NA
20086,Habenaria urbaniana Cogn.,NA,Orchidaceae,species,accepted,Habenaria urbaniana,NA,,Habenaria urbaniana,Erva,Terrícola,Campo Limpo,Cerrado,Habenaria urbaniana
11677,Habenaria johannensis Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria johannensis,NA,was misspelled|replaced synonym,Habenaria vaupelii,Erva,Terrícola,Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria,Caatinga|Cerrado|Mata Atlântica,Habenaria johannensis
11677,Habenaria johannensis Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria johannensis,NA,replaced synonym,Habenaria vaupellii,Erva,Terrícola,Campo Limpo|Campo rupestre|Floresta Ciliar ou Galeria,Caatinga|Cerrado|Mata Atlântica,Habenaria johannensis
11686,Habenaria melanopoda Hoehne & Schltr.,NA,Orchidaceae,species,accepted,Habenaria melanopoda,NA,replaced synonym,Habenaria verecunda,Erva,Terrícola,Campo de Altitude|Campo Limpo|Campo rupestre,Cerrado|Mata Atlântica,Habenaria melanopoda
11679,Habenaria josephensis Barb.Rodr.,NA,Orchidaceae,species,accepted,Habenaria josephensis,NA,replaced synonym,Habenaria wacketii,Erva,Terrícola,Área Antrópica|Campo rupestre|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),Mata Atlântica,Habenaria josephensis
20088,Habenaria warmingii Rchb.f.,NA,Orchidaceae,species,accepted,Habenaria warmingii,NA,,Habenaria warmingii,Erva,Terrícola,Cerrado (lato sensu)|Floresta Estacional Semidecidual,Caatinga|Cerrado|Mata Atlântica,Habenaria warmingii
