"id","institutioncode","collectioncode","catalognumber","genus","species","subspecies","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","municipality_gbif","datsrc","gen_sp"
7445,"Cenargen","CEN","22079","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","107","Terezinha Aparecida Borges Dias","Distrito Federal",NA,"DF - 100, a 93 km da entrada para Unaí, direita da estrada.",-47.41667,-15.55,"BRASILIA","gbif","Diplusodon ramosissimus"
7446,"Cenargen","CEN","22038","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","66","Terezinha Aparecida Borges Dias","Distrito Federal",NA,"Na DF - 100 a 99,7 km do CENARGEN/EMBRAPA à esquerda da estrada.",-47.38333,-15.88333,"BRASILIA","gbif","Diplusodon ramosissimus"
7447,"Cenargen","CEN","22016","Diplusodon","virgatus",NA,"T. B. Cavalcanti","44","Terezinha Aparecida Borges Dias","Distrito Federal",NA,"DF-100; a 500 metros do trevo com a estrada para Barreiras (BR-030) margem esquerda. Beira de estrada.",-47.35,-15.6,"BRASILIA","gbif","Diplusodon virgatus"
7449,"Cenargen","CEN","21968","Diplusodon","villosissimus",NA,"T. B. Cavalcanti","7913","Vinícius Castro Souza","Minas Gerais",NA,"Estrada entre Oura Branco e o Morro do Gabriel, ca. de 9 km de Ouro Branco.",-43.66361,-20.48889,"OURO BRANCO","gbif","Diplusodon villosissimus"
7451,"Cenargen","CEN","21961","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","8229","Vinícius Castro Souza","Minas Gerais",NA,"Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, ca. 18 km após Chapéu de Sol. Fazenda Cachoeira da Capivara.",-43.54556,-19.24972,"SANTANA DO RIACHO","gbif","Diplusodon ciliiflorus"
7452,"Cenargen","CEN","21970","Diplusodon","virgatus",NA,"T. B. Cavalcanti","7912","Vinícius Castro Souza","Minas Gerais",NA,"Estrada entre Ouro Branco e o Morro do Gabriel, ca. de 9 km de Ouro Branco.",-43.66361,-20.48889,"OURO BRANCO","gbif","Diplusodon virgatus"
7454,"Cenargen","CEN","22000","Diplusodon","oblongus",NA,"T. B. Cavalcanti","5","Terezinha Aparecida Borges Dias","Distrito Federal",NA,"Pedreira - APA da Cafuringa.",-47.96667,-15.51667,"BRASILIA","gbif","Diplusodon oblongus"
7455,"Cenargen","CEN","21944","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","8440","Vinícius Castro Souza","Minas Gerais",NA,"Ca. de 5 km de Trinta Reis em direção a Pedro Lessa. Km 437 da Rodovia Serro - Datas.",-43.55389,-18.55167,"SERRO","gbif","Diplusodon ciliiflorus"
7464,"Cenargen","CEN","21333","Diplusodon","floribundus",NA,"T. B. Cavalcanti","363","Marina de Lourdes Fonseca Resende","Goias",NA,"Estrada a esquerda da Mina de Níquel passando por baixo do Teleférico.",-48.39833,-14.33667,"NIQUELANDIA","gbif","Diplusodon floribundus"
7466,"Cenargen","CEN","21334","Diplusodon","heringeri",NA,"T. B. Cavalcanti","2774","Benedito Alísio da Silva Pereira","Goias",NA,"Km 34 da Rodovia Alto Paraíso/Teresina de Goiás. Terreno rochoso.",-47.33333,-13.75,"TERESINA DE GOIAS","gbif","Diplusodon heringeri"
7468,"Cenargen","CEN","21308","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","215","S. Splett","Goias",NA,"Serra dos Pireneus, estrada de terra Cocalzinho-Pirenópolis, dentro do Santuário """"Morro Cabeludo"""".",-48.88333,-15.81667,"PIRENOPOLIS","gbif","Diplusodon helianthemifolius"
7471,"Cenargen","CEN","21317","Diplusodon","capitalensis",NA,"T. B. Cavalcanti","4731","Joseph Harold Kirkbride Jr.(USDA)","Distrito Federal",NA,"Ca. de 1,5 km Oeste de antenas de Radiobrás. Campo de murudus na área pantanos entre os murudus.",-48.13333,-15.6,"BRASILIA","gbif","Diplusodon capitalensis"
7473,"Cenargen","CEN","21331","Diplusodon","floribundus",NA,"T. B. Cavalcanti","265","Francisco das Chagas de Araujo Oliveira","Goias",NA,"Km 31 ao 40 da estrada de terra a direita da Mina de Níquel. Escrube.",-48.41583,-14.38417,"NIQUELANDIA","gbif","Diplusodon floribundus"
7477,"Cenargen","CEN","21144","Diplusodon","sordidus",NA,"T. B. Cavalcanti","662","Taciana Barbosa Cavalcanti","Goias",NA,"Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas do Sul, à 34 km da entroncamento da GO - 118.",-47.79139,-14.16694,"ALTO PARAISO DE GOIAS","gbif","Diplusodon sordidus"
7479,"Cenargen","CEN","21147","Diplusodon","adpressipilus",NA,"T. B. Cavalcanti","683","Taciana Barbosa Cavalcanti","Goias",NA,"Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas do Sul, à 34 km da entroncamento da GO - 118.",-47.79139,-14.16667,"ALTO PARAISO DE GOIAS","gbif","Diplusodon adpressipilus"
7482,"Cenargen","CEN","21142","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","651","Taciana Barbosa Cavalcanti","Goias",NA,"72 km do entroncamento da BR - 020/DF - 345.",-47.60083,-15.63833,"SAO JOAO D'ALIANCA","gbif","Diplusodon ramosissimus"
7483,"Cenargen","CEN","21146","Diplusodon","stellatus",NA,"T. B. Cavalcanti","682","Taciana Barbosa Cavalcanti","Goias",NA,"Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas do Sul, à 34 km da entroncamento da GO - 118.",-47.79139,-14.16667,"ALTO PARAISO DE GOIAS","gbif","Diplusodon sigillatus"
7484,"Cenargen","CEN","21149","Diplusodon","adpressipilus",NA,"T. B. Cavalcanti","697","Taciana Barbosa Cavalcanti","Goias",NA,"Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas do Sul, à 34 km da entroncamento da GO - 118.",-47.79139,-14.16667,"ALTO PARAISO DE GOIAS","gbif","Diplusodon adpressipilus"
7487,"Cenargen","CEN","21148","Diplusodon","stellatus",NA,"T. B. Cavalcanti","684","Taciana Barbosa Cavalcanti","Goias",NA,"Parque Nacional da Chapada dos Veadeiros. Estrada para Colinas do Sul, à 34 km da entroncamento da GO - 118.",-47.79139,-14.16667,"ALTO PARAISO DE GOIAS","gbif","Diplusodon sigillatus"
7489,"Cenargen","CEN","21023","Diplusodon","virgatus",NA,"T. B. Cavalcanti","242","Hamilton Garboggini Pinho dos Santos","Goias",NA,"Margem direita do Rio Corumbá, próximo ao eixo da barragem em frente a S.O.1.",-48.58333,-14.68333,"CALDAS NOVAS","gbif","Diplusodon virgatus"
7490,"Cenargen","CEN","21006","Diplusodon","divaricatus",NA,"T. B. Cavalcanti","220","Hamilton Garboggini Pinho dos Santos","Goias",NA,"Parque Estadual da Serra de Caldas.",-48.63333,-17.76667,"CALDAS NOVAS","gbif","Diplusodon divaricatus"
7497,"Cenargen","CEN","20237","Diplusodon","villosus",NA,"T. B. Cavalcanti","2280","Glocimar Pereira-Silva","Distrito Federal",NA,"Reserva Ecológica do Guará.",-47.96667,-15.8,"BRASILIA","gbif","Diplusodon villosus"
7498,"Cenargen","CEN","20236","Diplusodon","oblongus",NA,"T. B. Cavalcanti","2278","Glocimar Pereira-Silva","Distrito Federal",NA,"Reserva Ecológica do Guará.",-47.96667,-15.8,"BRASILIA","gbif","Diplusodon oblongus"
7499,"Cenargen","CEN","20182","Diplusodon","oblongus",NA,"T. B. Cavalcanti","2200","Glocimar Pereira-Silva","Distrito Federal",NA,"Reserva Ecológica do Guará.",-47.96667,-15.8,"BRASILIA","gbif","Diplusodon oblongus"
7500,"Cenargen","CEN","20195","Diplusodon","villosus",NA,"T. B. Cavalcanti","2225","Glocimar Pereira-Silva","Distrito Federal",NA,"Reserva Ecológica do Guará.",-47.96667,-15.8,"BRASILIA","gbif","Diplusodon villosus"
7502,"Cenargen","CEN","19897","Diplusodon","virgatus",NA,"T. B. Cavalcanti","319","Sebastião Pinheiro Cordovil da Silva","Goias",NA,"1 km acima da S.O.4 (margem esquerda do Rio Corumbá).",-48.58333,-17.68333,"CORUMBAIBA","gbif","Diplusodon virgatus"
7503,"Cenargen","CEN","19855","Diplusodon","divaricatus",NA,"T. B. Cavalcanti","276","Sebastião Pinheiro Cordovil da Silva","Goias",NA,"Alternativa 15 - Ponto de Hidrometria.",-48.62556,-17.74333,"CALDAS NOVAS","gbif","Diplusodon divaricatus"
7504,"Cenargen","CEN","19820","Diplusodon","oblongus",NA,"T. B. Cavalcanti","239","Sebastião Pinheiro Cordovil da Silva","Goias",NA,"A 4,6 km da foz do Ribeirão Pirapitinga.",-48.6,-17.63333,"CALDAS NOVAS","gbif","Diplusodon oblongus"
7505,"Cenargen","CEN","19733","Diplusodon","longipes",NA,"T. B. Cavalcanti","154","Sebastião Pinheiro Cordovil da Silva","Goias",NA,NA,-48.45944,-14.47361,"NIQUELANDIA","gbif","Diplusodon longipes"
7506,"Cenargen","CEN","19581","Diplusodon","paraisoensis",NA,"T. B. Cavalcanti","1385","Taciana Barbosa Cavalcanti","Goias",NA,"Ca. 20 km ao Sul de São João D'Aliança.",-47.55,-14.716666,"SAO JOAO D'ALIANCA","gbif","Diplusodon paraisoensis"
7507,"Cenargen","CEN","19532","Diplusodon","oblongus",NA,"T. B. Cavalcanti","1330","Taciana Barbosa Cavalcanti","Goias",NA,"Estradinha de terra a 3 km N de Alto Paraíso de Goiás, com entrada privativa.",-47.45,-14.133333,"ALTO PARAISO DE GOIAS","gbif","Diplusodon oblongus"
7508,"Cenargen","CEN","19540","Diplusodon","sordidus",NA,"T. B. Cavalcanti","1339","Taciana Barbosa Cavalcanti","Goias",NA,"Estradinha de terra a 3 km N de Alto Paraíso de Goiás, com entrada privativa.",-47.45,-14.133333,"ALTO PARAISO DE GOIAS","gbif","Diplusodon sordidus"
7509,"Cenargen","CEN","19548","Diplusodon","oblongus",NA,"T. B. Cavalcanti","1347","Taciana Barbosa Cavalcanti","Goias",NA,"Estradinha de terra a 3 km N de Alto Paraíso de Goiás, com entrada privativa.",-47.45,-14.133333,"ALTO PARAISO DE GOIAS","gbif","Diplusodon oblongus"
7510,"Cenargen","CEN","19510","Diplusodon","paraisoensis",NA,"T. B. Cavalcanti","1309","Taciana Barbosa Cavalcanti","Goias",NA,"Estrada de terra para Nova Roma, à cerca de 6 km leste de Alto Paraiso de Goiás.",-47.433333,-14.116666,"ALTO PARAISO DE GOIAS","gbif","Diplusodon paraisoensis"
7513,"Cenargen","CEN","19186","Diplusodon","sigillatus",NA,"T. B. Cavalcanti","382","Taciana Barbosa Cavalcanti","Goias",NA,"Rodovia GO - 118. Alto Paraíso - Teresina de Goiás, km 18.",-47.483333,-13.983333,"ALTO PARAISO DE GOIAS","gbif","Diplusodon sigillatus"
7514,"Cenargen","CEN","19189","Diplusodon","strigosus",NA,"T. B. Cavalcanti","473","Taciana Barbosa Cavalcanti","Goias",NA,"Serra dos Pirineus.",-48.833333,-15.866666,"PIRENOPOLIS","gbif","Diplusodon strigosus"
7515,"Cenargen","CEN","19199","Diplusodon","paraisoensis",NA,"T. B. Cavalcanti","648","Taciana Barbosa Cavalcanti","Goias",NA,"72 km do entroncamento da BR - 020/DF - 345.",-47.60889,-15.63694,"SAO JOAO D'ALIANCA","gbif","Diplusodon paraisoensis"
7516,"Cenargen","CEN","19181","Diplusodon","parvifolius",NA,"T. B. Cavalcanti","303","Taciana Barbosa Cavalcanti","Bahia",NA,"Mato Grosso - Rio de Contas, km 5.",-41.883333,-13.316666,"RIO DE CONTAS","gbif","Diplusodon parvifolius"
7517,"Cenargen","CEN","19176","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","253","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"São João da Chapada - BR-367, km 14.",-43.716666,-18.183333,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7518,"Cenargen","CEN","19184","Diplusodon","villosus",NA,"T. B. Cavalcanti","373","Taciana Barbosa Cavalcanti","Goias",NA,"Rodovia GO-118 São João d'Aliança.",-47.516666,-14.716666,"SAO JOAO D'ALIANCA","gbif","Diplusodon villosus"
7519,"Cenargen","CEN","19187","Diplusodon","leucocalycinus",NA,"T. B. Cavalcanti","384","Taciana Barbosa Cavalcanti","Goias",NA,"Rodovia GO - 118. Alto Paraíso - Teresina de Goiás, km 31.",-47.366666,-13.566666,"ALTO PARAISO DE GOIAS","gbif","Diplusodon leucocalycinus"
7520,"Cenargen","CEN","19183","Diplusodon","bahiensis",NA,"T. B. Cavalcanti","359","Taciana Barbosa Cavalcanti","Bahia",NA,"Morro do Chapéu - Bonito, km 12.",-41.25,-11.616666,"MORRO DO CHAPEU","gbif","Diplusodon bahiensis"
7521,"Cenargen","CEN","19188","Diplusodon","stellatus",NA,"T. B. Cavalcanti","394","Taciana Barbosa Cavalcanti","Goias",NA,"GO - 327. Colinas do Sul - GO-118, km 31.",-47.816666,-14.166666,"CAVALCANTE","gbif","Diplusodon sigillatus"
7522,"Cenargen","CEN","19192","Diplusodon","astictus",NA,"T. B. Cavalcanti","404","Taciana Barbosa Cavalcanti","Goias",NA,"GO - 327. Colinas - GO - 118, km 32.",-47.8,-14.166666,"ALTO PARAISO DE GOIAS","gbif","Diplusodon astictus"
7523,"Cenargen","CEN","19171","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","202","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"Estrada Diamantina - Biribiri 4,5 km.",-43.683333,-18.216666,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7524,"Cenargen","CEN","19196","Diplusodon","sessiliflorus",NA,"T. B. Cavalcanti","527","Taciana Barbosa Cavalcanti","Distrito Federal",NA,"DF-170, a 7 km do entroncamento com DF - 001 - Chapada da Contagem.",-48.53333,-15.54944,"BRASILIA","gbif","Diplusodon sessiliflorus"
7527,"Cenargen","CEN","19195","Diplusodon","virgatus",NA,"T. B. Cavalcanti","417","Taciana Barbosa Cavalcanti","Goias",NA,"BR - 050. Cristalina - Ipameri, km 31, às margens do rio Veríssimo.",-47.933333,-17.8,"IPAMERI","gbif","Diplusodon virgatus"
7528,"Cenargen","CEN","19185","Diplusodon","oblongus",NA,"T. B. Cavalcanti","377","Taciana Barbosa Cavalcanti","Goias",NA,"Rodovia GO - 118. Alto Paraíso - Teresina de Goiás, km 8.",-47.533333,-14.05,"ALTO PARAISO DE GOIAS","gbif","Diplusodon oblongus"
7529,"Cenargen","CEN","19198","Diplusodon","ramosissimus",NA,"T. B. Cavalcanti","586","Taciana Barbosa Cavalcanti","Distrito Federal",NA,"FERCAL - APA da Cafuringa, a 38 km do CENARGEN.",-48.01667,-15.6,"BRASILIA","gbif","Diplusodon ramosissimus"
7530,"Cenargen","CEN","19174","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","230","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"BR - 367. Diamantina - Araçuaí, km 89.",-43.15,-17.533333,"DIAMANTINA","gbif","Diplusodon helianthemifolius"
7531,"Cenargen","CEN","19194","Diplusodon","lanceolatus",NA,"T. B. Cavalcanti","414","Taciana Barbosa Cavalcanti","Goias",NA,"BR - 050. Cristalina - Ipameri; km 88, às margens do rio Imburuçú.",-47.8,-17.416666,"CRISTALINA","gbif","Diplusodon lanceolatus"
7533,"Cenargen","CEN","19178","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","282","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"Estrada Grão-Mogol - Rio Ventania; km 7.",-42.816666,-16.633333,"GRAO MOGOL","gbif","Diplusodon helianthemifolius"
7536,"Cenargen","CEN","19193","Diplusodon","plumbeus",NA,"T. B. Cavalcanti","411","Taciana Barbosa Cavalcanti","Goias",NA,"BR - 040, Brasília - Cristalina, km 102.",-47.616667,-16.8,"CRISTALINA","gbif","Diplusodon plumbeus"
7537,"Cenargen","CEN","19172","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","211","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"Estrada que passa ao longo de rio, saindo da estrada Diamantina - Biribiri; 7 km.",-43.65,-18.2,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7539,"Cenargen","CEN","19180","Diplusodon","aggregatifolius",NA,"T. B. Cavalcanti","278","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"Na saída da cidade em sentido ao rio Ventania. Córrego dos Bois.",-42.9,-16.566666,"GRAO MOGOL","gbif","Diplusodon aggregatifolius"
7540,"Cenargen","CEN","19175","Diplusodon","helianthemifolius","helianthemifolius","T. B. Cavalcanti","252","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"São João da Chapada - BR-367; km 14.",-43.716666,-18.183333,"DIAMANTINA","gbif","Diplusodon helianthemifolius"
7541,"Cenargen","CEN","19169","Diplusodon","nitidus",NA,"T. B. Cavalcanti","4358","María Mercedes Arbo","Minas Gerais",NA,"20-26 km WSW de Diamantina, camino a Conselheiro Mata, MG-220.",-43.81667,-18.28333,"DIAMANTINA","gbif","Diplusodon nitidus"
7543,"Cenargen","CEN","19173","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","227","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"BR - 367 - Conselheiro Mata, 7 km.",-43.75,-18.333333,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7545,"Cenargen","CEN","19168","Diplusodon","thymifolius",NA,"T. B. Cavalcanti","5640","María Mercedes Arbo","Bahia",NA,"6 km S de Caetite camino a Brejinho das Ametistas, Campos gerais, suelo arenoso.",-42.53333,-14.03333,"CAETITE","gbif","Diplusodon thymifolius"
7547,"Cenargen","CEN","19170","Diplusodon","glaucescens",NA,"T. B. Cavalcanti","180","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"BR-269 - Serro - Datas. 35 km.",-43.65,-18.466666,"PRESIDENTE KUBITSCHEK","gbif","Diplusodon glaucescens"
7549,"Cenargen","CEN","19182","Diplusodon","parvifolius",NA,"T. B. Cavalcanti","314","Taciana Barbosa Cavalcanti","Bahia",NA,"Estrada Rio de Contas - Rio da Caixa, km 18.",-41.95,-13.45,"RIO DE CONTAS","gbif","Diplusodon parvifolius"
7550,"Cenargen","CEN","19177","Diplusodon","lanceolatus",NA,"T. B. Cavalcanti","263","Taciana Barbosa Cavalcanti","Minas Gerais",NA,"BR-259 a 74 km de Gouvêa.",-44.333333,-18.7,"INIMUTABA","gbif","Diplusodon lanceolatus"
7560,"Cenargen","CEN","19065","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","908","S. Splett","Minas Gerais",NA,"Estrada Diamantina - Biribiri. Serra do Espinhaço.",-43.66667,-18.25,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7562,"Cenargen","CEN","19101","Diplusodon","buxifolius",NA,"T. B. Cavalcanti","1701","K.","Minas Gerais",NA,"Serr ada Piedade. Coletada na 3ª Estação.",-43.66667,-19.81667,"CAETE","gbif","Diplusodon buxifolius"
7567,"Cenargen","CEN","19062","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","S/N","Daniela Cristina Zappi","Minas Gerais",NA,"Vale do Córrego Escurona.",-42.96667,-16.6,"GRAO MOGOL","gbif","Diplusodon helianthemifolius"
7573,"Cenargen","CEN","19053","Diplusodon","buxifolius",NA,"T. B. Cavalcanti","1739","Luzia Cunha","Minas Gerais",NA,"Serra da Piedade. Estação de coleta 3.",-43.66667,-19.81667,"CAETE","gbif","Diplusodon buxifolius"
7576,"Cenargen","CEN","19066","Diplusodon","uninervius",NA,"T. B. Cavalcanti","858","S. Splett","Minas Gerais",NA,"Saída de Penha da França, Serra do Espinhaço.",-43,-18,"ITAMARANDIBA","gbif","Diplusodon uninervius"
7577,"Cenargen","CEN","19063","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","1028","S. Splett","Minas Gerais",NA,"Estrada Diamantina - Medanha, km 578. Serra do Espinhaço.",-43,-18,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7578,"Cenargen","CEN","19068","Diplusodon","hexander",NA,"T. B. Cavalcanti","812","S. Splett","Minas Gerais",NA,"Estrada de terra Diamantina-Biribiri, km 1,8. Serra do Espinhaço.",-43.66667,-18.25,"DIAMANTINA","gbif","Diplusodon hexander"
7584,"Cenargen","CEN","19045","Diplusodon","buxifolius",NA,"T. B. Cavalcanti","1684","Regina Silva","Minas Gerais",NA,"Serra da Piedade. Estação de coleta 3.",-43.66667,-19.81667,"CAETE","gbif","Diplusodon buxifolius"
7589,"Cenargen","CEN","19064","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","940","S. Splett","Minas Gerais",NA,"Estrada Diamantina - Conselheiro Mata Dentro, km 8,6. Serra do Espinhaço.",-43.66667,-18.25,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7590,"Cenargen","CEN","18989","Diplusodon","ulei",NA,"T. B. Cavalcanti","26124","Raymond Mervyn Harley","Bahia",NA,"Pico das Almas. Vertente leste. Trilho Faz. Silvana - Queiróz.",-41.93333,-13.53333,"RIO DE CONTAS","gbif","Diplusodon ulei"
7592,"Cenargen","CEN","18988","Diplusodon","oblongus",NA,"T. B. Cavalcanti","S/N","William Wayt Thomas","Goias",NA,"1,3 km NW of jct with road to Mossâmedes on GO-070 from Goiânia to Goiás, ca. 750 - 800 m alt.",-50.03333,-15.95,"FAZENDA NOVA","gbif","Diplusodon oblongus"
7599,"Cenargen","CEN","18990","Diplusodon","ulei",NA,"T. B. Cavalcanti","27845","Raymond Mervyn Harley","Bahia",NA,"Vale frente à Serra do Guarda Mor.",-41.86667,-13.28333,"ABAIRA","gbif","Diplusodon ulei"
7600,"Cenargen","CEN","18987","Diplusodon","oblongus",NA,"T. B. Cavalcanti","2129","José Rubens Pirani","Distrito Federal",NA,"Chapada da Contagem, Rodovia para Braslândia, ca. de 1 km do trevo com a BR-060.",-47.95,-15.58333,"BRASILIA","gbif","Diplusodon oblongus"
7603,"Cenargen","CEN","18982","Diplusodon","parvifolius",NA,"T. B. Cavalcanti","S/N","Eimear NicLughadha","Bahia",NA,"Campo de Ouro Fino (baixo).",-41.9,-13.25,"ABAIRA","gbif","Diplusodon parvifolius"
7606,"Cenargen","CEN","18964","Diplusodon","hirsutus",NA,"T. B. Cavalcanti","S/N","Maria Cândida Henrique Mamede","Minas Gerais",NA,"Em direção nordeste da cidade. 3500 pés de altitude.",-42.91667,-16.53333,"GRAO MOGOL","gbif","Diplusodon hirsutus"
7607,"Cenargen","CEN","18983","Diplusodon","parvifolius",NA,"T. B. Cavalcanti","S/N","Luciano Paganucci de Queiroz","Bahia",NA,"Ladeira rochosa entre Ouro Fino e Pedra Grande.",-41.9,-13.23333,"ABAIRA","gbif","Diplusodon parvifolius"
7612,"Cenargen","CEN","18993","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","S/N","Antônio Furlan","Minas Gerais",NA,"Estrada para São João da Chapada, à 14 km do asfalto.",-43.71667,-18.15,"DIAMANTINA","gbif","Diplusodon ciliiflorus"
7613,"Cenargen","CEN","18959","Diplusodon","parvifolius",NA,"T. B. Cavalcanti","51248","Raymond Mervyn Harley","Bahia",NA,"Serra ao sul do Riacho da Taquara. Entre pedras.",-41.91667,-13.25,"ABAIRA","gbif","Diplusodon parvifolius"
7616,"Cenargen","CEN","18981","Diplusodon","ulei",NA,"T. B. Cavalcanti","52343","Paulo Takeo Sano","Bahia",NA,"Tijuquinho.",-41.9,-13.26667,"ABAIRA","gbif","Diplusodon ulei"
7617,"Cenargen","CEN","18985","Diplusodon","oblongus",NA,"T. B. Cavalcanti","2085","José Rubens Pirani","Goias",NA,"Rodovia Goiânia - Brasília, BR-060, a 10 km E do acesso a Alexânia.",-48.5,-16.16667,"GOIANIA","gbif","Diplusodon oblongus"
7620,"Cenargen","CEN","18976","Diplusodon","argyrophyllus",NA,"T. B. Cavalcanti","11","Wilson Ganev","Bahia",NA,"Encosta da Serra do Atalho em frente ao Mendonça.",-41.81667,-13.26667,"ABAIRA","gbif","Diplusodon argyrophyllus"
7622,"Cenargen","CEN","18953","Diplusodon","lanceolatus",NA,"T. B. Cavalcanti","5948","William Wayt Thomas","Minas Gerais",NA,"Serra do Cabral, hills above Joaquim Felício, along or near road to tv tower. Rochy cerrado and transition to campo rupestre, on slope.",-44.2,-17.75,"JOAQUIM FELICIO","gbif","Diplusodon lanceolatus"
7626,"Cenargen","CEN","18961","Diplusodon","alatus",NA,"T. B. Cavalcanti","1208","Nanusa Luiza de Menezes","Goias",NA,"Parque Nacional da Chapada dos Veadeiros.",-47.51667,-14.13333,"ALTO PARAISO DE GOIAS","gbif","Diplusodon alatus"
7627,"Cenargen","CEN","18958","Diplusodon","parvifolius",NA,"T. B. Cavalcanti","S/N","Paulo Takeo Sano","Bahia",NA,"Campo do Cigano. Entre rochas. Alt: entre 1700 - 1800 m.",-41.91667,-13.25,"ABAIRA","gbif","Diplusodon parvifolius"
7629,"Cenargen","CEN","18954","Diplusodon","lanceolatus",NA,"T. B. Cavalcanti","5860","William Wayt Thomas","Minas Gerais",NA,"Cerrado on red clay.",-46.88333,-16.53333,"UNAI","gbif","Diplusodon lanceolatus"
7630,"Cenargen","CEN","18970","Diplusodon","xiphodon",NA,"T. B. Cavalcanti","26681","Raymond Mervyn Harley","Bahia",NA,"Pico das Almas. Vertente leste. Campo do Queiróz, ao lado leste.",-41.95,-13.53333,"RIO DE CONTAS","gbif","Diplusodon xiphodon"
7631,"Cenargen","CEN","18965","Diplusodon","hirsutus",NA,"T. B. Cavalcanti","S/N","Jefferson Prado","Minas Gerais",NA,"Subindo a Trilha da Tropa, à esquerda do Riacho Ribeirão.",-42.91667,-16.53333,"GRAO MOGOL","gbif","Diplusodon hirsutus"
7633,"Cenargen","CEN","18991","Diplusodon","helianthemifolius","pemphoides","T. B. Cavalcanti","S/N","Alina Freire-Fierro","Minas Gerais",NA,"Cerrado na estrada para o Rio Ventania.",-42.816666,-16.533333,"GRAO MOGOL","gbif","Diplusodon helianthemifolius"
7638,"Cenargen","CEN","18920","Diplusodon","ciliiflorus",NA,"T. B. Cavalcanti","S/N","Lúcia Rossi","Minas Gerais",NA,"Descida do Morro do Pico Itambé.",-43.33333,-18.43333,"SANTO ANTONIO DO ITAMBE","gbif","Diplusodon ciliiflorus"
7639,"Cenargen","CEN","18922","Diplusodon","ulei",NA,"T. B. Cavalcanti","26682","Raymond Mervyn Harley","Bahia",NA,"Pico das Almas. Vertente leste. Campo do Queiróz, ao lado leste.",-41.95,-13.53333,"RIO DE CONTAS","gbif","Diplusodon ulei"
7642,"Cenargen","CEN","18930","Diplusodon","ulei",NA,"T. B. Cavalcanti","27006","Raymond Mervyn Harley","Bahia",NA,"Pico das Almas. Vertente leste. Trilho Faz. Silvana - Queiróz. Entre rochas.",-41.93333,-13.53333,"RIO DE CONTAS","gbif","Diplusodon ulei"
7645,"Cenargen","CEN","18931","Diplusodon","ulei",NA,"T. B. Cavalcanti","50391","Raymond Mervyn Harley","Bahia",NA,"Quebrada da Serra do Atalho. Entre arbustos.",-41.83333,-13.21667,"PIATA","gbif","Diplusodon ulei"
7647,"Cenargen","CEN","18921","Diplusodon","puberulus",NA,"T. B. Cavalcanti","5945","William Wayt Thomas","Minas Gerais",NA,"Serra do Cabral, hills above Joaquim Felício, along or near road to tv tower. Rochy cerrado and transition to campo rupestre, on slope.",-44.2,-17.75,"JOAQUIM FELICIO","gbif","Diplusodon puberulus"
7648,"Cenargen","CEN","18950","Diplusodon","buxifolius",NA,"T. B. Cavalcanti","S/N","Daniela Cristina Zappi","Minas Gerais",NA,"Serra de Ouro Branco.",-43.71667,-20.48333,"OURO BRANCO","gbif","Diplusodon buxifolius"
